society,dataset_file,max_dataset_size,fuzzy_sets_file,ling_vars_file,rules_file_id,interpretability_index,min_nr_datapoints,min_certainty_threshold,genetic_algo,ga_nr_gen,pop_size,trial,STEP/DATAPOINT,use_correct_interpretation,social_interpretation,certainty_interpretation,contextualize,FSQ_position_qualifier_DIST_low_distance_a,FSQ_position_qualifier_DIST_low_distance_b,FSQ_position_qualifier_DIST_low_distance_c,FSQ_position_qualifier_DIST_low_distance_d,FSQ_position_qualifier_DIST_mid_distance_a,FSQ_position_qualifier_DIST_mid_distance_b,FSQ_position_qualifier_DIST_mid_distance_c,FSQ_position_qualifier_DIST_mid_distance_d,FSQ_position_qualifier_DIST_high_distance_a,FSQ_position_qualifier_DIST_high_distance_b,FSQ_position_qualifier_DIST_high_distance_c,FSQ_position_qualifier_DIST_high_distance_d,FSQ_position_qualifier_VOLUME_low_volume_a,FSQ_position_qualifier_VOLUME_low_volume_b,FSQ_position_qualifier_VOLUME_low_volume_c,FSQ_position_qualifier_VOLUME_low_volume_d,FSQ_position_qualifier_VOLUME_mid_volume_a,FSQ_position_qualifier_VOLUME_mid_volume_b,FSQ_position_qualifier_VOLUME_mid_volume_c,FSQ_position_qualifier_VOLUME_mid_volume_d,FSQ_position_qualifier_VOLUME_high_volume_a,FSQ_position_qualifier_VOLUME_high_volume_b,FSQ_position_qualifier_VOLUME_high_volume_c,FSQ_position_qualifier_VOLUME_high_volume_d,FSQ_position_qualifier_MOVEMENTS_low_mov_a,FSQ_position_qualifier_MOVEMENTS_low_mov_b,FSQ_position_qualifier_MOVEMENTS_low_mov_c,FSQ_position_qualifier_MOVEMENTS_low_mov_d,FSQ_position_qualifier_MOVEMENTS_mid_mov_a,FSQ_position_qualifier_MOVEMENTS_mid_mov_b,FSQ_position_qualifier_MOVEMENTS_mid_mov_c,FSQ_position_qualifier_MOVEMENTS_mid_mov_d,FSQ_position_qualifier_MOVEMENTS_high_mov_a,FSQ_position_qualifier_MOVEMENTS_high_mov_b,FSQ_position_qualifier_MOVEMENTS_high_mov_c,FSQ_position_qualifier_MOVEMENTS_high_mov_d
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,141,True,NEGATIVITY,"{'SOCIALITY': -0.07499981770380817, 'DUTY': 0.24999949849649256, 'POSITIVITY': -0.22499946862592052, 'MATING': 0.0499998996992985, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.0499998996992985, 'DECEPTION': 0.22499946862592013, 'NEGATIVITY': 0.2749993568629327}",True,-0.0129304346261565,0.4332624688896594,0.5515258118915946,0.6711739636270134,0.5617705598547111,0.723379354211334,1.138585015319351,1.197890511559326,0.5152194655709164,1.2815382977558092,1.9781705424323142,3.214180979462686,7.41447699729743,53.47140251880321,59.7602832753325,60.3781737155668,16.47946111768453,79.554130084304,84.2941440210342,87.12771457079879,44.90150053957286,100.193830048368,100.193830048368,100.193830048368,0.014524863528396992,0.027621795757699963,0.3788816710073328,0.5228070010639512,0.40595412414919807,0.48130614060967014,0.5761250498736392,0.7004017227280269,0.27171029010256553,0.5126285786883533,0.7577548120901172,0.8474685477524506
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,142,True,DECEPTION,"{'SOCIALITY': 0.14165992667029473, 'DUTY': 0.04999989969929857, 'POSITIVITY': 0.07499984954894785, 'MATING': 0.057135133965701274, 'ADVERSITY': 0.09999979939859698, 'INTELLECT': 0.10000014286484556, 'DECEPTION': 0.12500090295686422, 'NEGATIVITY': 0.04319639445871161}",True,-0.0129304346261565,0.4332624688896594,0.5515258118915946,0.6711739636270134,0.5617705598547111,0.723379354211334,1.138585015319351,1.197890511559326,0.5152194655709164,1.2815382977558092,1.9781705424323142,3.214180979462686,7.41447699729743,53.47140251880321,59.7602832753325,60.3781737155668,16.47946111768453,79.554130084304,84.2941440210342,87.12771457079879,44.90150053957286,100.193830048368,100.193830048368,100.193830048368,0.014524863528396992,0.027621795757699963,0.3788816710073328,0.5228070010639512,0.40595412414919807,0.48130614060967014,0.5761250498736392,0.7004017227280269,0.27171029010256553,0.5126285786883533,0.7577548120901172,0.8474685477524506
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,143,True,SOCIALITY,"{'SOCIALITY': 0.17045914072369883, 'DUTY': 0.03864510546434081, 'POSITIVITY': 0.0795402938832718, 'MATING': 0.01834179134989362, 'ADVERSITY': 0.029539743229907073, 'INTELLECT': 0.0499998996992985, 'DECEPTION': 0.020460805980389667, 'NEGATIVITY': -0.04284683038305239}",True,-0.0129304346261565,0.4332624688896594,0.5515258118915946,0.6711739636270134,0.5617705598547111,0.723379354211334,1.138585015319351,1.197890511559326,0.5152194655709164,1.2815382977558092,1.9781705424323142,3.214180979462686,7.41447699729743,53.47140251880321,59.7602832753325,60.3781737155668,16.47946111768453,79.554130084304,84.2941440210342,87.12771457079879,44.90150053957286,100.193830048368,100.193830048368,100.193830048368,0.014524863528396992,0.027621795757699963,0.3788816710073328,0.5228070010639512,0.40595412414919807,0.48130614060967014,0.5761250498736392,0.7004017227280269,0.27171029010256553,0.5126285786883533,0.7577548120901172,0.8474685477524506
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,144,True,DUTY,"{'SOCIALITY': -0.00834402892016058, 'DUTY': 0.5269220199079917, 'POSITIVITY': -0.06168153081733326, 'MATING': 0.016666633233099505, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.007134271843859845, 'DECEPTION': 0.057135133965701274, 'NEGATIVITY': 0.13333306586479635}",True,-0.0129304346261565,0.4332624688896594,0.5515258118915946,0.6711739636270134,0.5617705598547111,0.723379354211334,1.138585015319351,1.197890511559326,0.5152194655709164,1.2815382977558092,1.9781705424323142,3.214180979462686,7.41447699729743,53.47140251880321,59.7602832753325,60.3781737155668,16.47946111768453,79.554130084304,84.2941440210342,87.12771457079879,44.90150053957286,100.193830048368,100.193830048368,100.193830048368,0.014524863528396992,0.027621795757699963,0.3788816710073328,0.5228070010639512,0.40595412414919807,0.48130614060967014,0.5761250498736392,0.7004017227280269,0.27171029010256553,0.5126285786883533,0.7577548120901172,0.8474685477524506
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,145,True,INTELLECT,"{'SOCIALITY': 0.0499998996992985, 'DUTY': 0.04286638366770318, 'POSITIVITY': 0.049999899699298585, 'MATING': -0.01832472202842571, 'ADVERSITY': 0.020460805980389667, 'INTELLECT': 0.1204599153406804, 'DECEPTION': 0.011355708807752395, 'NEGATIVITY': -0.006828325614402262}",True,-0.0129304346261565,0.4332624688896594,0.5515258118915946,0.6711739636270134,0.5617705598547111,0.723379354211334,1.138585015319351,1.197890511559326,0.5152194655709164,1.2815382977558092,1.9781705424323142,3.214180979462686,7.41447699729743,53.47140251880321,59.7602832753325,60.3781737155668,16.47946111768453,79.554130084304,84.2941440210342,87.12771457079879,44.90150053957286,100.193830048368,100.193830048368,100.193830048368,0.014524863528396992,0.027621795757699963,0.3788816710073328,0.5228070010639512,0.40595412414919807,0.48130614060967014,0.5761250498736392,0.7004017227280269,0.27171029010256553,0.5126285786883533,0.7577548120901172,0.8474685477524506
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,146,True,ADVERSITY,"{'SOCIALITY': -0.033814461935806714, 'DUTY': 0.07144397277950533, 'POSITIVITY': -0.03167630935551068, 'MATING': -0.0295397432299071, 'ADVERSITY': 0.050000270488748104, 'INTELLECT': 0.007134271843859845, 'DECEPTION': 0.07795521207463482, 'NEGATIVITY': 0.06667662870338852}",True,-0.0129304346261565,0.4332624688896594,0.5515258118915946,0.6711739636270134,0.5617705598547111,0.723379354211334,1.138585015319351,1.197890511559326,0.5152194655709164,1.2815382977558092,1.9781705424323142,3.214180979462686,7.41447699729743,53.47140251880321,59.7602832753325,60.3781737155668,16.47946111768453,79.554130084304,84.2941440210342,87.12771457079879,44.90150053957286,100.193830048368,100.193830048368,100.193830048368,0.014524863528396992,0.027621795757699963,0.3788816710073328,0.5228070010639512,0.40595412414919807,0.48130614060967014,0.5761250498736392,0.7004017227280269,0.27171029010256553,0.5126285786883533,0.7577548120901172,0.8474685477524506
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,147,True,MATING,"{'SOCIALITY': 0.16832782246750067, 'DUTY': -0.011098610524937106, 'POSITIVITY': 0.1499996990978956, 'MATING': 0.22223938723283992, 'ADVERSITY': 0.0750010329591391, 'INTELLECT': 0.07204832526720946, 'DECEPTION': 0.057135133965701274, 'NEGATIVITY': -0.04317275514710109}",True,-0.0129304346261565,0.4332624688896594,0.5515258118915946,0.6711739636270134,0.5617705598547111,0.723379354211334,1.138585015319351,1.197890511559326,0.5152194655709164,1.2815382977558092,1.9781705424323142,3.214180979462686,7.41447699729743,53.47140251880321,59.7602832753325,60.3781737155668,16.47946111768453,79.554130084304,84.2941440210342,87.12771457079879,44.90150053957286,100.193830048368,100.193830048368,100.193830048368,0.014524863528396992,0.027621795757699963,0.3788816710073328,0.5228070010639512,0.40595412414919807,0.48130614060967014,0.5761250498736392,0.7004017227280269,0.27171029010256553,0.5126285786883533,0.7577548120901172,0.8474685477524506
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,148,True,POSITIVITY,"{'SOCIALITY': 0.11945016162865643, 'DUTY': -0.05000161791621723, 'POSITIVITY': 0.16618575846043654, 'MATING': 0.13184160130744488, 'ADVERSITY': 0.05000161791621724, 'INTELLECT': 0.1000022354163963, 'DECEPTION': 0.05000161791621724, 'NEGATIVITY': -0.05713513396570126}",True,-0.0129304346261565,0.4332624688896594,0.5515258118915946,0.6711739636270134,0.5617705598547111,0.723379354211334,1.138585015319351,1.197890511559326,0.5152194655709164,1.2815382977558092,1.9781705424323142,3.214180979462686,7.41447699729743,53.47140251880321,59.7602832753325,60.3781737155668,16.47946111768453,79.554130084304,84.2941440210342,87.12771457079879,44.90150053957286,100.193830048368,100.193830048368,100.193830048368,0.014524863528396992,0.027621795757699963,0.3788816710073328,0.5228070010639512,0.40595412414919807,0.48130614060967014,0.5761250498736392,0.7004017227280269,0.27171029010256553,0.5126285786883533,0.7577548120901172,0.8474685477524506
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,149,True,NEGATIVITY,"{'SOCIALITY': -0.4233324841207274, 'DUTY': 0.1183425684083066, 'POSITIVITY': -0.09999979939859714, 'MATING': -0.04999989969929847, 'ADVERSITY': -0.04999989969929848, 'INTELLECT': -0.04501082736112775, 'DECEPTION': 0.061665316683808716, 'NEGATIVITY': 0.19999959879719392}",True,-0.0129304346261565,0.4332624688896594,0.5515258118915946,0.6711739636270134,0.5617705598547111,0.723379354211334,1.138585015319351,1.197890511559326,0.5152194655709164,1.2815382977558092,1.9781705424323142,3.214180979462686,7.41447699729743,53.47140251880321,59.7602832753325,60.3781737155668,16.47946111768453,79.554130084304,84.2941440210342,87.12771457079879,44.90150053957286,100.193830048368,100.193830048368,100.193830048368,0.014524863528396992,0.027621795757699963,0.3788816710073328,0.5228070010639512,0.40595412414919807,0.48130614060967014,0.5761250498736392,0.7004017227280269,0.27171029010256553,0.5126285786883533,0.7577548120901172,0.8474685477524506
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,150,True,DECEPTION,"{'SOCIALITY': 0.15681005749219387, 'DUTY': -0.04999989969929852, 'POSITIVITY': 0.17856309037663914, 'MATING': 0.03165909750271891, 'ADVERSITY': 0.0750010329591391, 'INTELLECT': 0.1295408459796415, 'DECEPTION': 0.10000014286484556, 'NEGATIVITY': -0.05713513396570126}",True,-0.0129304346261565,0.4332624688896594,0.5515258118915946,0.6711739636270134,0.5617705598547111,0.723379354211334,1.138585015319351,1.197890511559326,0.5152194655709164,1.2815382977558092,1.9781705424323142,3.214180979462686,7.41447699729743,53.47140251880321,59.7602832753325,60.3781737155668,16.47946111768453,79.554130084304,84.2941440210342,87.12771457079879,44.90150053957286,100.193830048368,100.193830048368,100.193830048368,0.014524863528396992,0.027621795757699963,0.3788816710073328,0.5228070010639512,0.40595412414919807,0.48130614060967014,0.5761250498736392,0.7004017227280269,0.27171029010256553,0.5126285786883533,0.7577548120901172,0.8474685477524506
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,151,True,SOCIALITY,"{'SOCIALITY': 0.21135898024890587, 'DUTY': -0.03864510546434081, 'POSITIVITY': 0.16834146072874512, 'MATING': 0.025001086025722694, 'ADVERSITY': 0.09999979939859698, 'INTELLECT': 0.0795402938832718, 'DECEPTION': 0.0750010329591391, 'NEGATIVITY': -0.07499981770380817}",True,-0.0129304346261565,0.4332624688896594,0.5515258118915946,0.6711739636270134,0.5617705598547111,0.723379354211334,1.138585015319351,1.197890511559326,0.5152194655709164,1.2815382977558092,1.9781705424323142,3.214180979462686,7.41447699729743,53.47140251880321,59.7602832753325,60.3781737155668,16.47946111768453,79.554130084304,84.2941440210342,87.12771457079879,44.90150053957286,100.193830048368,100.193830048368,100.193830048368,0.014524863528396992,0.027621795757699963,0.3788816710073328,0.5228070010639512,0.40595412414919807,0.48130614060967014,0.5761250498736392,0.7004017227280269,0.27171029010256553,0.5126285786883533,0.7577548120901172,0.8474685477524506
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,152,True,DUTY,"{'SOCIALITY': -0.050000270488748125, 'DUTY': 0.1499996990978955, 'POSITIVITY': -0.12499168166957172, 'MATING': 0.02499993865993912, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.0499998996992985, 'DECEPTION': 0.14317492095269888, 'NEGATIVITY': 0.15681005749219387}",True,-0.0129304346261565,0.41565352697521435,0.5605626616131475,0.7776130283728926,-0.0129304346261565,0.623865392476882,1.1326206121475215,1.8217665438981951,0.09529095749918692,1.0224182023918302,1.8760079384379478,3.53503717625463,7.41447699729743,7.88814899121634,42.43050209660092,46.2455590596707,16.47946111768453,17.248862912030713,80.61782976519832,87.12771457079879,44.90150053957286,45.5759712618871,94.76149658009007,100.193830048368,0.0049422542355359,0.0713406516966466,0.4375363912608039,0.4375363912608039,0.34049043431044634,0.4730367607840486,0.5778648355499594,0.7658654125667786,0.1437036084966989,0.5611226780978049,0.8321246472365772,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,153,True,INTELLECT,"{'SOCIALITY': -0.07499981770380817, 'DUTY': 0.1499996990978955, 'POSITIVITY': -0.09999979939859696, 'MATING': -0.02499994984964927, 'ADVERSITY': 0.0499998996992985, 'INTELLECT': 0.0499998996992985, 'DECEPTION': 0.1499996990978955, 'NEGATIVITY': 0.17499964894754463}",True,-0.0129304346261565,0.23414338781918545,0.9995093514850859,1.0611572078916982,-0.0129304346261565,0.34962255192758096,2.284082132963335,2.479817206246085,1.1785299118046828,2.2292161861251425,3.53503717625463,3.53503717625463,14.0154516206404,14.0154516206404,17.153773895430454,57.491671699136,16.47946111768453,22.335221314111664,29.334055976537343,87.12771457079879,44.90150053957286,49.69470342513781,55.12703689341571,100.193830048368,0.00813233537602825,0.1507870344306807,0.43108781472330715,0.440899730670922,0.34049043431044634,0.4811250005885398,0.5613645773472165,0.7658654125667786,0.1437036084966989,0.6139824201097487,0.8214181032797535,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,154,True,ADVERSITY,"{'SOCIALITY': 0.020460805980389667, 'DUTY': 0.02499993865993912, 'POSITIVITY': 0.07499981770380812, 'MATING': -0.0295397432299071, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': -6.303355883344707e-18, 'DECEPTION': 0.050000270488748104, 'NEGATIVITY': -2.0648068330381983e-17}",True,-0.0129304346261565,0.3172105441737161,0.9972921250637041,1.4022337712310313,-0.0129304346261565,0.38838014167427837,2.10728376751263,3.271389294933252,0.9010464738255741,2.4412464292288876,3.268205521446724,3.53503717625463,14.423235647900036,18.31198996171238,56.60106552072239,57.08388767187636,17.142104495143656,23.348284198579318,85.77331331588834,86.46507119333967,63.05655895246055,66.9762076848682,100.193830048368,100.193830048368,0.07987327518646595,0.20113103856069248,0.36185217522927593,0.3691587908604843,0.4110059145516489,0.5246287108181529,0.5706371306627116,0.6953499323255761,0.6001794601924599,0.6739810293838983,0.792922185201952,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,155,True,MATING,"{'SOCIALITY': 0.16832782246750067, 'DUTY': -0.022046949790978758, 'POSITIVITY': 0.09999979939859693, 'MATING': 0.23749952357166806, 'ADVERSITY': 0.02500054952559271, 'INTELLECT': 0.06028114611805606, 'DECEPTION': 0.029539743229907073, 'NEGATIVITY': -0.04284683038305239}",True,0.23486711324020337,0.4042566110796514,0.597664361478463,0.6078015262902626,0.5063345345417485,0.8361538814852079,1.7184039443336139,2.7521243257653474,1.317491647715162,2.4246079672563967,2.849055679225362,3.118592002365042,15.930537927412168,18.504960266963725,20.858908597237097,41.59386442844453,23.671982997032757,28.70679970422724,34.30251003954454,79.93519269145057,66.55470508927763,69.55478653350548,72.5323773396676,96.69568391155092,0.04329582927190931,0.19448128108537627,0.35101131712207734,0.5192225957199201,0.407438653227513,0.5185958909510678,0.5634045562301765,0.698917193649712,0.5969408956145263,0.6715019040714675,0.7873414494626749,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,156,True,POSITIVITY,"{'SOCIALITY': 0.2749993568629327, 'DUTY': -0.1000001428648457, 'POSITIVITY': 0.24999949849649242, 'MATING': 0.25834348056570294, 'ADVERSITY': 0.07046069143936587, 'INTELLECT': 0.1295408459796415, 'DECEPTION': 0.057135133965701274, 'NEGATIVITY': -0.1000001428648457}",True,0.2969553498272941,0.4313903168010971,0.5049023266065078,0.5457132897031719,0.24234580623340196,0.8624434256603424,1.1225143369269912,1.2651159035353015,1.617349051653865,2.2973870899563544,2.4587146701583236,2.8187345984263388,15.930537927412168,18.252029693032977,41.34093385451377,41.59386442844453,34.7841070873164,39.12504361361927,78.42882433068657,78.9677887759867,66.55470508927763,69.26003601418715,96.40093339223256,96.69568391155092,0.0811306113732837,0.21730041936967115,0.3609943441596516,0.48138781361854577,0.5078285786389913,0.550931608362292,0.5971961041063666,0.7367588475989496,0.6177200285603188,0.6838272313381015,0.7867404855780259,0.8375441468988545
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,157,True,NEGATIVITY,"{'SOCIALITY': -0.4233324841207274, 'DUTY': 0.1183425684083066, 'POSITIVITY': -0.09999979939859714, 'MATING': -0.04999989969929847, 'ADVERSITY': -0.04999989969929848, 'INTELLECT': -0.04501082736112775, 'DECEPTION': 0.061665316683808716, 'NEGATIVITY': 0.19999959879719392}",True,0.30537927862111414,0.43426030114052416,0.49985263256611767,0.5372893609093519,0.38561019041663125,0.889355952693607,1.121408612539435,1.5418647268719947,1.6580327231177212,2.3075303036669483,2.4514775598596055,2.7780509269624827,15.930537927412168,28.422474480257637,30.97254639696144,41.59386442844453,35.6954275209101,56.88206229781957,60.84516287048436,75.0078156661197,66.55470508927763,81.22478959497025,84.22238704324407,96.69568391155092,0.03202637057611227,0.1983965092889745,0.3992602883118645,0.5304920544157172,0.3978866845004738,0.5353103350619763,0.6240028868875542,0.858323279844647,0.590751628293265,0.670985783678719,0.8091353391691687,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,158,True,DECEPTION,"{'SOCIALITY': 0.13333306586479615, 'DUTY': 0.061844930590869554, 'POSITIVITY': 0.03749992477447392, 'MATING': 0.027938713807428024, 'ADVERSITY': 0.0750010329591391, 'INTELLECT': 0.0750010329591391, 'DECEPTION': 0.12500090295686422, 'NEGATIVITY': 0.07499983468942578}",True,0.1929726923210894,0.4024426991486398,0.5023932620841753,0.6814959404362466,0.5129796946517411,0.8530277265153134,1.1143690854195707,1.414495222636885,1.7814105424993731,2.2198467349302695,2.4170065743069475,2.6546731075808307,14.538852616333955,14.707759319113379,40.3248299697223,42.985549739522746,38.12081372644725,38.352997307001395,67.73999675831314,70.61104131202464,64.92020312840401,65.11856113261496,95.20553152409224,98.33018587242454,0.030312085736662386,0.19538969939378584,0.4051240043906052,0.532206339255167,0.4100932194603643,0.5340440473615405,0.6308645734920583,0.8002046443096646,0.5898314164500187,0.6692542347209011,0.8116108297661406,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,159,True,SOCIALITY,"{'SOCIALITY': 0.2071377338513571, 'DUTY': -0.09999999019142253, 'POSITIVITY': 0.19285041211399814, 'MATING': 0.1697521171205383, 'ADVERSITY': 0.033814461935806714, 'INTELLECT': 0.12500090295686422, 'DECEPTION': 0.027938713807428024, 'NEGATIVITY': -0.15000001845947228}",True,0.16345171327323682,0.38176274281508915,0.48157013930377274,0.7110169194840992,0.5267057878285415,0.8516173193934315,1.096403743414235,1.1307301502935156,1.7286401452122275,2.187248808057739,2.384126241084353,2.7074435048679764,14.538852616333955,37.49580814685977,40.32510537107875,42.985549739522746,33.897404843594,68.06548053087407,71.31115046362044,73.5980495512628,64.92020312840401,91.8825808520981,95.20555961789,98.33018587242454,0.05236100242287753,0.21999439974012883,0.39946590020798406,0.5101574225689519,0.4154181610981684,0.5492109728891864,0.632061153745364,0.7271759796025306,0.6016266396178738,0.6830348040997449,0.8048506020191719,0.8465280566767919
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,160,True,DUTY,"{'SOCIALITY': 0.0795402938832718, 'DUTY': 0.09999979939859698, 'POSITIVITY': 0.0750010329591391, 'MATING': 0.07046069143936587, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.007134271843859845, 'DECEPTION': 0.02500054952559271, 'NEGATIVITY': -0.011355708807752421}",True,0.16345171327323682,0.38176274281508915,0.48157013930377274,0.7110169194840992,0.5267057878285415,0.8516173193934315,1.096403743414235,1.1307301502935156,1.7286401452122275,2.187248808057739,2.384126241084353,2.7074435048679764,14.538852616333955,37.49580814685977,40.32510537107875,42.985549739522746,33.897404843594,68.06548053087407,71.31115046362044,73.5980495512628,64.92020312840401,91.8825808520981,95.20555961789,98.33018587242454,0.05236100242287753,0.21999439974012883,0.39946590020798406,0.5101574225689519,0.4154181610981684,0.5492109728891864,0.632061153745364,0.7271759796025306,0.6016266396178738,0.6830348040997449,0.8048506020191719,0.8465280566767919
