society,dataset_file,max_dataset_size,fuzzy_sets_file,ling_vars_file,rules_file_id,interpretability_index,min_nr_datapoints,min_certainty_threshold,genetic_algo,ga_nr_gen,pop_size,trial,STEP/DATAPOINT,use_correct_interpretation,ratio_correct_interpretation,consider_past_experience,contextualize,min_nr_adaptations_for_contextualizing,correct_interpretation,social_interpretation,certainty_interpretation,FSQ_position_qualifier_DIST_low_distance_a,FSQ_position_qualifier_DIST_low_distance_b,FSQ_position_qualifier_DIST_low_distance_c,FSQ_position_qualifier_DIST_low_distance_d,FSQ_position_qualifier_DIST_mid_distance_a,FSQ_position_qualifier_DIST_mid_distance_b,FSQ_position_qualifier_DIST_mid_distance_c,FSQ_position_qualifier_DIST_mid_distance_d,FSQ_position_qualifier_DIST_high_distance_a,FSQ_position_qualifier_DIST_high_distance_b,FSQ_position_qualifier_DIST_high_distance_c,FSQ_position_qualifier_DIST_high_distance_d,FSQ_position_qualifier_VOLUME_low_volume_a,FSQ_position_qualifier_VOLUME_low_volume_b,FSQ_position_qualifier_VOLUME_low_volume_c,FSQ_position_qualifier_VOLUME_low_volume_d,FSQ_position_qualifier_VOLUME_mid_volume_a,FSQ_position_qualifier_VOLUME_mid_volume_b,FSQ_position_qualifier_VOLUME_mid_volume_c,FSQ_position_qualifier_VOLUME_mid_volume_d,FSQ_position_qualifier_VOLUME_high_volume_a,FSQ_position_qualifier_VOLUME_high_volume_b,FSQ_position_qualifier_VOLUME_high_volume_c,FSQ_position_qualifier_VOLUME_high_volume_d,FSQ_position_qualifier_MOVEMENTS_low_mov_a,FSQ_position_qualifier_MOVEMENTS_low_mov_b,FSQ_position_qualifier_MOVEMENTS_low_mov_c,FSQ_position_qualifier_MOVEMENTS_low_mov_d,FSQ_position_qualifier_MOVEMENTS_mid_mov_a,FSQ_position_qualifier_MOVEMENTS_mid_mov_b,FSQ_position_qualifier_MOVEMENTS_mid_mov_c,FSQ_position_qualifier_MOVEMENTS_mid_mov_d,FSQ_position_qualifier_MOVEMENTS_high_mov_a,FSQ_position_qualifier_MOVEMENTS_high_mov_b,FSQ_position_qualifier_MOVEMENTS_high_mov_c,FSQ_position_qualifier_MOVEMENTS_high_mov_d
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1780,True,0.8,False,False,10,POSITIVITY,POSITIVITY,"{'POSITIVITY': 0.4813617953134805, 'ADVERSITY': 0.05715517822360424, 'INTELLECT': -0.07500317124613369, 'SOCIALITY': 0.10000556125043981, 'DUTY': -0.09001241950766874, 'MATING': 0.08972294622704963, 'NEGATIVITY': -0.0750010329591391, 'DECEPTION': -1.3623114842516109e-17}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1781,True,0.8,False,False,10,NEGATIVITY,NEGATIVITY,"{'POSITIVITY': -0.0249999498496492, 'ADVERSITY': 0.056829404948291896, 'INTELLECT': 0.06111297611159539, 'SOCIALITY': -0.1204599153406803, 'DUTY': 0.04286638366770318, 'MATING': -0.1000001428648457, 'NEGATIVITY': 0.5473512054430325, 'DECEPTION': 0.02500054952559271}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1782,True,0.8,False,False,10,DECEPTION,DECEPTION,"{'POSITIVITY': 0.07500058204842798, 'ADVERSITY': -4.234783519826704e-18, 'INTELLECT': -0.07046069143936586, 'SOCIALITY': 0.09286605721026794, 'DUTY': -0.07795521207463484, 'MATING': -4.234783519826704e-18, 'NEGATIVITY': -0.011355708807752421, 'DECEPTION': 0.5230292885877514}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1783,True,0.8,False,False,10,SOCIALITY,SOCIALITY,"{'POSITIVITY': 0.10000556125043981, 'ADVERSITY': -0.025000549525592723, 'INTELLECT': -0.05000161791621723, 'SOCIALITY': 0.4265201473833686, 'DUTY': -0.05001433269310181, 'MATING': -4.234783519826704e-18, 'NEGATIVITY': -0.09286605721026782, 'DECEPTION': -0.025000549525592723}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1784,True,0.8,False,False,10,DUTY,DUTY,"{'POSITIVITY': -0.06666653293239795, 'ADVERSITY': -4.234783519826704e-18, 'INTELLECT': -0.033814461935806714, 'SOCIALITY': -0.06618747792221993, 'DUTY': 0.5436689005423727, 'MATING': -1.3623114842516109e-17, 'NEGATIVITY': 0.03890285788964716, 'DECEPTION': -0.00713427184385985}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1785,True,0.8,False,False,10,INTELLECT,INTELLECT,"{'POSITIVITY': -0.08929164307506617, 'ADVERSITY': -4.234783519826704e-18, 'INTELLECT': 0.5055376340298502, 'SOCIALITY': -0.10000422656756176, 'DUTY': 0.06818501493739082, 'MATING': -0.09001241950766874, 'NEGATIVITY': 0.10499948397335374, 'DECEPTION': 0.02500054952559271}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1786,True,0.8,False,False,10,ADVERSITY,ADVERSITY,"{'POSITIVITY': 0.07795521207463482, 'ADVERSITY': 0.6118998271367451, 'INTELLECT': -0.06618747792221993, 'SOCIALITY': 0.038887235222430434, 'DUTY': -0.05001433269310181, 'MATING': -1.3623114842516109e-17, 'NEGATIVITY': -0.033814461935806714, 'DECEPTION': 0.02500054952559271}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1787,True,0.8,False,False,10,MATING,MATING,"{'POSITIVITY': 0.09286605721026794, 'ADVERSITY': -0.025000549525592723, 'INTELLECT': -0.10000223541639625, 'SOCIALITY': 0.10000233772124426, 'DUTY': -0.08167733969151346, 'MATING': 0.050000270488748104, 'NEGATIVITY': -0.09286605721026782, 'DECEPTION': 0.40570535104375316}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1788,True,0.8,False,False,10,POSITIVITY,POSITIVITY,"{'POSITIVITY': 0.11618704694960214, 'ADVERSITY': 0.05715517822360424, 'INTELLECT': -0.07500317124613369, 'SOCIALITY': 0.10000519407275589, 'DUTY': -0.09001241950766874, 'MATING': 0.02500054952559271, 'NEGATIVITY': -0.0750010329591391, 'DECEPTION': 0.08002293230896286}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1789,True,0.8,False,False,10,NEGATIVITY,NEGATIVITY,"{'POSITIVITY': -0.13289861116094823, 'ADVERSITY': 0.05715517822360424, 'INTELLECT': 0.08182310314745775, 'SOCIALITY': -0.09500987312352252, 'DUTY': 0.13335563328436756, 'MATING': -0.10715468810466922, 'NEGATIVITY': 0.5090807193151732, 'DECEPTION': 0.02500054952559271}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1790,True,0.8,False,False,10,DECEPTION,DECEPTION,"{'POSITIVITY': 0.057135133965701274, 'ADVERSITY': -4.234783519826704e-18, 'INTELLECT': -0.025000549525592723, 'SOCIALITY': 0.050000105667012906, 'DUTY': -0.050000270488748125, 'MATING': -0.04286638366770317, 'NEGATIVITY': -0.050000270488748125, 'DECEPTION': 0.5539962028093498}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1791,True,0.8,False,False,10,SOCIALITY,SOCIALITY,"{'POSITIVITY': 0.09265657798384921, 'ADVERSITY': -0.020460805980389667, 'INTELLECT': -0.0750010329591391, 'SOCIALITY': 0.4476293845581668, 'DUTY': -0.07144397277950527, 'MATING': 0.02499993865993912, 'NEGATIVITY': -0.08864499092331693, 'DECEPTION': -0.025000549525592723}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1792,True,0.8,False,False,10,DUTY,DUTY,"{'POSITIVITY': -0.14999969909789543, 'ADVERSITY': -4.234783519826704e-18, 'INTELLECT': 0.08501438137797887, 'SOCIALITY': -0.09265657798384928, 'DUTY': 0.5316130562115924, 'MATING': -0.039722129449513706, 'NEGATIVITY': 0.06324574994750638, 'DECEPTION': 0.007134271843859845}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1793,True,0.8,False,False,10,INTELLECT,INTELLECT,"{'POSITIVITY': -0.11446829549557665, 'ADVERSITY': -0.025000549525592723, 'INTELLECT': 0.16324902853351395, 'SOCIALITY': -0.07236116266806435, 'DUTY': 0.10909648844553432, 'MATING': -0.08890375552291178, 'NEGATIVITY': 0.04880107265459189, 'DECEPTION': 0.007134271843859845}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1794,True,0.8,False,False,10,ADVERSITY,ADVERSITY,"{'POSITIVITY': 0.04090896330415893, 'ADVERSITY': 0.5510547817730049, 'INTELLECT': -0.050003081225519115, 'SOCIALITY': 0.012499974924824651, 'DUTY': -0.010015443820519384, 'MATING': -1.3623114842516109e-17, 'NEGATIVITY': 0.02237217766782421, 'DECEPTION': 0.02500054952559271}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1795,True,0.8,False,False,10,MATING,MATING,"{'POSITIVITY': 0.06848928540312645, 'ADVERSITY': -0.025000549525592723, 'INTELLECT': -0.10000223541639625, 'SOCIALITY': 0.10000556125043981, 'DUTY': -0.07795521207463484, 'MATING': 0.5202169713568544, 'NEGATIVITY': -0.059991565195304915, 'DECEPTION': -0.025000549525592723}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1796,True,0.8,False,False,10,POSITIVITY,POSITIVITY,"{'POSITIVITY': 0.5131903443236581, 'ADVERSITY': 0.05715517822360424, 'INTELLECT': -0.05000161791621723, 'SOCIALITY': 0.05000296086135343, 'DUTY': -0.05000161791621723, 'MATING': 0.04405190162673365, 'NEGATIVITY': -0.0750010329591391, 'DECEPTION': -0.025000549525592723}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1797,True,0.8,False,False,10,NEGATIVITY,NEGATIVITY,"{'POSITIVITY': -0.038155163872439266, 'ADVERSITY': 0.05715517822360424, 'INTELLECT': 0.0392937645270383, 'SOCIALITY': -0.06618747792221993, 'DUTY': 0.04286638366770318, 'MATING': -0.0750010329591391, 'NEGATIVITY': 0.5473512054430325, 'DECEPTION': 0.02500054952559271}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1798,True,0.8,False,False,10,DECEPTION,DECEPTION,"{'POSITIVITY': 0.0702439189263712, 'ADVERSITY': 0.05715517822360424, 'INTELLECT': -0.04286638366770317, 'SOCIALITY': -0.04001146615448142, 'DUTY': -0.07795521207463484, 'MATING': -0.05000161791621723, 'NEGATIVITY': -0.00713427184385985, 'DECEPTION': 0.47861477538741715}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1799,True,0.8,False,False,10,SOCIALITY,SOCIALITY,"{'POSITIVITY': 0.0750010329591391, 'ADVERSITY': 0.46076348751704194, 'INTELLECT': -0.07206525470495594, 'SOCIALITY': 0.050000270488748104, 'DUTY': -1.3623114842516109e-17, 'MATING': 0.02500054952559271, 'NEGATIVITY': -0.050000270488748125, 'DECEPTION': -4.234783519826704e-18}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1800,True,0.8,False,False,10,DUTY,DUTY,"{'POSITIVITY': -0.15120898102350874, 'ADVERSITY': -4.234783519826704e-18, 'INTELLECT': 0.13573461677366108, 'SOCIALITY': -0.10000422656756176, 'DUTY': 0.16325709552891374, 'MATING': -0.07795521207463484, 'NEGATIVITY': 0.10735427927172582, 'DECEPTION': 0.02500054952559271}",0.137426222929319,0.5687345268099739,0.7268302944411438,2.3346249028185935,0.137426222929319,1.000005552224096,1.316197087486436,4.53182358270787,2.3346249028185935,2.765914567465982,2.9240103350971522,4.53182358270787,5.9112083131742,35.38044254793342,35.38044254793343,56.14954136479661,5.9112083131742,63.628388380502194,63.6283883805022,106.387874416419,56.14954136479661,83.20369527495293,83.20369527495293,106.387874416419,-0.233836340907134,0.09051584452835687,0.09051584452835687,0.35640759943295397,-0.233836340907134,0.41486802996384775,0.41486802996384775,0.946651539773042,0.35640759943295397,0.6583868966692266,0.6583868966692266,0.946651539773042
